DATAFLOW,LAST UPDATE,freq,unit,isced11,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,TOTAL,IS,2014,0.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,TOTAL,IS,2014,0.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,F,TOTAL,IT,2014,3.3,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,M,TOTAL,IT,2014,4.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,T,TOTAL,IT,2014,3.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,F,TOTAL,IT,2014,3.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,M,TOTAL,IT,2014,2.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,T,TOTAL,IT,2014,2.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,F,TOTAL,IT,2014,2.3,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,M,TOTAL,IT,2014,1.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,T,TOTAL,IT,2014,2.1,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,TOTAL,IT,2014,3.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,TOTAL,IT,2014,3.3,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,TOTAL,IT,2014,3.1,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,F,TOTAL,LT,2014,1.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,M,TOTAL,LT,2014,8.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,T,TOTAL,LT,2014,5.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,F,TOTAL,LT,2014,1.3,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,M,TOTAL,LT,2014,6.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,T,TOTAL,LT,2014,3.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,F,TOTAL,LT,2014,1.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,M,TOTAL,LT,2014,3.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,T,TOTAL,LT,2014,2.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,TOTAL,LT,2014,1.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,TOTAL,LT,2014,5.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,TOTAL,LT,2014,3.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,F,TOTAL,LU,2014,2.3,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,M,TOTAL,LU,2014,6.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,T,TOTAL,LU,2014,4.1,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,F,TOTAL,LU,2014,5.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,M,TOTAL,LU,2014,6.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,T,TOTAL,LU,2014,5.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,F,TOTAL,LU,2014,6.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,M,TOTAL,LU,2014,3.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,T,TOTAL,LU,2014,5.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,TOTAL,LU,2014,4.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,TOTAL,LU,2014,5.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,TOTAL,LU,2014,4.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,F,TOTAL,LV,2014,1.1,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,M,TOTAL,LV,2014,7.1,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,T,TOTAL,LV,2014,3.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,F,TOTAL,LV,2014,1.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,M,TOTAL,LV,2014,6.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,T,TOTAL,LV,2014,3.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,F,TOTAL,LV,2014,2.3,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,M,TOTAL,LV,2014,5.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,T,TOTAL,LV,2014,3.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,TOTAL,LV,2014,1.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,TOTAL,LV,2014,6.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,TOTAL,LV,2014,3.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,F,TOTAL,MT,2014,2.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,M,TOTAL,MT,2014,5.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,T,TOTAL,MT,2014,3.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,F,TOTAL,MT,2014,3.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,M,TOTAL,MT,2014,4.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,T,TOTAL,MT,2014,4.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,F,TOTAL,MT,2014,1.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,M,TOTAL,MT,2014,4.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,T,TOTAL,MT,2014,2.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,TOTAL,MT,2014,2.1,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,TOTAL,MT,2014,4.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,TOTAL,MT,2014,3.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,F,TOTAL,NO,2014,1.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,M,TOTAL,NO,2014,1.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,T,TOTAL,NO,2014,1.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,F,TOTAL,NO,2014,2.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,M,TOTAL,NO,2014,1.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,T,TOTAL,NO,2014,2.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,F,TOTAL,NO,2014,3.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,M,TOTAL,NO,2014,1.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,T,TOTAL,NO,2014,2.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,TOTAL,NO,2014,2.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,TOTAL,NO,2014,1.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,TOTAL,NO,2014,2.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,F,TOTAL,PL,2014,0.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,M,TOTAL,PL,2014,3.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,T,TOTAL,PL,2014,1.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,F,TOTAL,PL,2014,0.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,M,TOTAL,PL,2014,3.3,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,T,TOTAL,PL,2014,2.1,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,F,TOTAL,PL,2014,2.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,M,TOTAL,PL,2014,3.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,T,TOTAL,PL,2014,2.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,TOTAL,PL,2014,1.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,TOTAL,PL,2014,3.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,TOTAL,PL,2014,2.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,F,TOTAL,PT,2014,1.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,M,TOTAL,PT,2014,10.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,T,TOTAL,PT,2014,5.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,F,TOTAL,PT,2014,0.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,M,TOTAL,PT,2014,4.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,T,TOTAL,PT,2014,2.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,F,TOTAL,PT,2014,0.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,M,TOTAL,PT,2014,3.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,T,TOTAL,PT,2014,1.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,TOTAL,PT,2014,1.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,TOTAL,PT,2014,8.3,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,TOTAL,PT,2014,4.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,F,TOTAL,RO,2014,1.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,M,TOTAL,RO,2014,9.1,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,T,TOTAL,RO,2014,4.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,F,TOTAL,RO,2014,0.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,M,TOTAL,RO,2014,8.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,T,TOTAL,RO,2014,4.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,F,TOTAL,RO,2014,0.1,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,M,TOTAL,RO,2014,3.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,T,TOTAL,RO,2014,1.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,TOTAL,RO,2014,0.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,TOTAL,RO,2014,7.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,TOTAL,RO,2014,4.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,F,TOTAL,SE,2014,2.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,M,TOTAL,SE,2014,2.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,T,TOTAL,SE,2014,2.1,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,F,TOTAL,SE,2014,2.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,M,TOTAL,SE,2014,2.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,T,TOTAL,SE,2014,2.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,F,TOTAL,SE,2014,3.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,M,TOTAL,SE,2014,2.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,T,TOTAL,SE,2014,3.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,TOTAL,SE,2014,2.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,TOTAL,SE,2014,2.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,TOTAL,SE,2014,2.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,F,TOTAL,SI,2014,0.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,M,TOTAL,SI,2014,3.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,T,TOTAL,SI,2014,1.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,F,TOTAL,SI,2014,0.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,M,TOTAL,SI,2014,3.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,T,TOTAL,SI,2014,2.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,F,TOTAL,SI,2014,0.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,M,TOTAL,SI,2014,0.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,T,TOTAL,SI,2014,0.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,TOTAL,SI,2014,0.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,TOTAL,SI,2014,2.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,TOTAL,SI,2014,1.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,F,TOTAL,SK,2014,0.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,M,TOTAL,SK,2014,2.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,T,TOTAL,SK,2014,1.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,F,TOTAL,SK,2014,0.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,M,TOTAL,SK,2014,1.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,T,TOTAL,SK,2014,1.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,F,TOTAL,SK,2014,0.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,M,TOTAL,SK,2014,0.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,T,TOTAL,SK,2014,0.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,TOTAL,SK,2014,0.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,TOTAL,SK,2014,1.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,TOTAL,SK,2014,1.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,F,TOTAL,TR,2014,0.1,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,M,TOTAL,TR,2014,1.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,T,TOTAL,TR,2014,0.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,F,TOTAL,TR,2014,0.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,M,TOTAL,TR,2014,2.1,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,T,TOTAL,TR,2014,1.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,F,TOTAL,TR,2014,1.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,M,TOTAL,TR,2014,1.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,T,TOTAL,TR,2014,1.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,TOTAL,TR,2014,0.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,TOTAL,TR,2014,1.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,TOTAL,TR,2014,1.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,F,TOTAL,UK,2014,8.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,M,TOTAL,UK,2014,11.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED0-2,T,TOTAL,UK,2014,9.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,F,TOTAL,UK,2014,12.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,M,TOTAL,UK,2014,12.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED3_4,T,TOTAL,UK,2014,12.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,F,TOTAL,UK,2014,15.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,M,TOTAL,UK,2014,11.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,ED5-8,T,TOTAL,UK,2014,13.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,TOTAL,UK,2014,12.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,TOTAL,UK,2014,12.1,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,TOTAL,UK,2014,12.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,Y15-19,AT,2014,1.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,Y15-19,AT,2014,0.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,Y15-19,AT,2014,1.2,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,Y15-19,BE,2014,2.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,Y15-19,BE,2014,2.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,Y15-19,BE,2014,2.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,Y15-19,BG,2014,0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,Y15-19,BG,2014,1.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,Y15-19,BG,2014,1.0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,Y15-19,CY,2014,0.3,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,Y15-19,CY,2014,0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,Y15-19,CY,2014,0.1,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,Y15-19,CZ,2014,1.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,Y15-19,CZ,2014,0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,Y15-19,CZ,2014,0.8,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,Y15-19,DE,2014,3.9,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,Y15-19,DE,2014,3.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,Y15-19,DE,2014,3.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,Y15-19,DK,2014,6.7,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,Y15-19,DK,2014,8.1,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,Y15-19,DK,2014,7.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,Y15-19,EE,2014,0.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,Y15-19,EE,2014,0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,Y15-19,EE,2014,0.3,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,Y15-19,EL,2014,0,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,Y15-19,EL,2014,2.6,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,Y15-19,EL,2014,1.3,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,Y15-19,ES,2014,0.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,Y15-19,ES,2014,0.5,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,Y15-19,ES,2014,0.4,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,Y15-19,EU27_2020,2014,1.3,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,Y15-19,EU27_2020,2014,1.3,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,Y15-19,EU27_2020,2014,1.3,
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,Y15-19,EU28,2014,1.9,e
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,M,Y15-19,EU28,2014,1.6,e
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,T,Y15-19,EU28,2014,1.7,e
ESTAT:HLTH_EHIS_AL2E(1.0),21/03/19 23:00:00,A,PC,TOTAL,F,Y15-19,FI,2014,3.4,
